Name;Rating;Reviews;Size;Price;Restriction;Category;Genres;Last Updated;Age;Nationality;Gender
The Fish Master!;4.1;15763;54M;0;Everyone;GAME;Arcade;July 17, 2018;33;PRT;MALE
Color Road;4.1;84911;71M;0;Everyone;GAME;Arcade;July 19, 2018;68;ITA;MALE
Draw In;4.2;46416;73M;0;Everyone;GAME;Arcade;July 23, 2018;12;SGP;OTHER
Block Craft 3D: Building Simulator Games For Free;4.5;946926;57M;0;Everyone;GAME;Simulation;March 5, 2018;86;EST;OTHER
PLANK!;4.7;7196;38M;0;Everyone;GAME;Arcade;July 17, 2018;81;PRT;MALE
Looper!;4.6;48256;62M;0;Everyone;GAME;Puzzle;July 20, 2018;90;PRT;OTHER
Trivia Crack;4.5;6427773;95M;0;Everyone;GAME;Trivia;August 3, 2018;8;EST;FEMALE
Will it Crush?;3.1;25825;16M;0;Everyone;GAME;Simulation;May 22, 2018;42;ITA;MALE
Tomb of the Mask;4.1;55380;39M;0;Everyone;GAME;Action;July 24, 2018;60;EST;FEMALE
Baseball Boy!;3.4;148177;78M;0;Everyone;GAME;Arcade;July 27, 2018;61;CZE;MALE
PUBG MOBILE;4.4;3715656;36M;0;Teen;GAME;Action;July 24, 2018;35;EST;FEMALE
Episode - Choose Your Story;4.3;1841061;Varies with device;0;Teen;GAME;Simulation;July 31, 2018;44;EST;MALE
Hello Stars;4.6;101686;31M;0;Everyone;GAME;Puzzle;August 4, 2018;10;EST;FEMALE
Run Sausage Run!;4.4;275447;Varies with device;0;Everyone;GAME;Arcade;August 1, 2018;18;GBR;MALE
Tank Stars;4.3;174755;98M;0;Everyone;GAME;Arcade;July 11, 2018;84;ITA;MALE
Castle Clash: Heroes of the Empire US;4.6;4578476;24M;0;Everyone;GAME;Strategy;July 17, 2018;89;SGP;OTHER
Hole.io;4.2;145353;85M;0;Teen;GAME;Arcade;July 24, 2018;85;FRA;OTHER
Helix Jump;4.2;1499373;33M;0;Everyone;GAME;Action;April 9, 2018;56;GBR;OTHER
Mini Golf King - Multiplayer Game;4.5;531458;100M;0;Everyone;GAME;Sports;July 20, 2018;80;SGP;MALE
PUBG MOBILE;4.4;3714270;36M;0;Teen;GAME;Action;July 24, 2018;7;SGP;FEMALE
Flip the Gun - Simulator Game;4.2;195558;86M;0;Everyone;GAME;Arcade;July 26, 2018;1;GBR;MALE
Mad Skills BMX 2;4.5;29940;80M;0;Everyone;GAME;Action;July 26, 2018;57;ITA;MALE
Wordscapes;4.8;230727;87M;0;Everyone;GAME;Word;August 2, 2018;38;CZE;OTHER
MMX Hill Dash 2 – Offroad Truck;4.4;41975;79M;0;Everyone;GAME;Racing;July 19, 2018;20;CZE;MALE
Word Link;4.6;216675;30M;0;Everyone;GAME;Word;August 1, 2018;0;CZE;OTHER
Last Day on Earth: Survival;4.5;2311785;87M;0;Teen;GAME;Action;August 1, 2018;89;FRA;MALE
MARVEL Strike Force;4.3;165888;91M;0;Teen;GAME;Role Playing;July 31, 2018;27;FRA;OTHER
Partymasters - Fun Idle Game;4.6;541144;63M;0;Teen;GAME;Arcade;July 12, 2018;0;ITA;FEMALE
Harry Potter: Hogwarts Mystery;4.4;1107310;Varies with device;0;Teen;GAME;Adventure;August 1, 2018;93;ITA;FEMALE
Offroad Outlaws;4.4;29168;Varies with device;0;Everyone;GAME;Racing;May 29, 2018;74;RUS;MALE
Grim Soul: Dark Fantasy Survival;4.5;189773;95M;0;Teen;GAME;Role Playing;July 18, 2018;73;PRT;MALE
DRAGON BALL LEGENDS;4.6;337752;48M;0;Teen;GAME;Action;August 3, 2018;26;FRA;FEMALE
Disney Heroes: Battle Mode;4.6;102107;Varies with device;0;Everyone;GAME;Strategy;July 31, 2018;97;USA;FEMALE
Homescapes;4.6;3093358;Varies with device;0;Everyone;GAME;Casual;July 13, 2018;48;SGP;OTHER
New YAHTZEE® With Buddies Dice Game;4.1;42079;93M;0;Everyone;GAME;Board;July 5, 2018;65;RUS;MALE
Word Crossy - A crossword game;4.5;240416;53M;0;Everyone;GAME;Word;August 1, 2018;70;GBR;MALE
MLB TAP SPORTS BASEBALL 2018;4.6;32506;82M;0;Everyone;GAME;Sports;June 27, 2018;6;CZE;OTHER
Hero Hunters;4.4;70747;99M;0;Teen;GAME;Action;July 31, 2018;6;GER;MALE
Cooking Madness - A Chef's Restaurant Games;4.7;358817;49M;0;Everyone;GAME;Arcade;July 30, 2018;37;FRA;FEMALE
Ice Crush 2018 - A new Puzzle Matching Adventure;4.6;15403;25M;0;Everyone;GAME;Casual;August 2, 2018;80;ITA;FEMALE
TerraGenesis - Space Colony;4.3;38957;Varies with device;0;Everyone;GAME;Simulation;August 2, 2018;98;RUS;OTHER
Merge Dragons!;4.5;214777;91M;0;Everyone;GAME;Puzzle;July 30, 2018;16;ESP;FEMALE
SHADOWGUN LEGENDS;4.6;100609;52M;0;Teen;GAME;Action;July 16, 2018;75;ESP;FEMALE
RULES OF SURVIVAL;4.2;1343866;56M;0;Teen;GAME;Action;August 1, 2018;51;CZE;OTHER
Mafia City;4.5;168717;56M;0;Mature;GAME;Strategy;August 3, 2018;96;ESP;MALE
Cash;4.8;549720;85M;0;Everyone;GAME;Simulation;July 19, 2018;43;EST;MALE
Dino War: Rise of Beasts;4.1;18996;81M;0;Teen;GAME;Strategy;August 1, 2018;90;ESP;FEMALE
Tokyo Ghoul: Dark War;4.3;25094;82M;0;Teen;GAME;Role Playing;July 6, 2018;11;ESP;FEMALE
Last Shelter: Survival;4.4;93033;98M;0;Teen;GAME;Strategy;August 4, 2018;63;ESP;MALE
Guns of Glory;4;120592;77M;0;Everyone;GAME;Strategy;July 31, 2018;74;FRA;MALE
Lineage 2: Revolution;4.2;187972;99M;0;Teen;GAME;Role Playing;July 11, 2018;55;PRT;MALE
Final Fantasy XV: A New Empire;4;484981;Varies with device;0;Everyone;GAME;Strategy;June 15, 2018;88;ITA;OTHER
Girls' Frontline;4.2;2055;96M;0;Teen;GAME;Strategy;May 18, 2018;64;EST;OTHER
Chapters: Interactive Stories;4.5;73539;96M;0;Mature;GAME;Role Playing;August 2, 2018;90;SGP;OTHER
Honkai Impact 3rd;4.7;59017;82M;0;Teen;GAME;Action;July 3, 2018;44;RUS;MALE
Master of Eternity(MOE);4.2;5829;70M;0;Teen;GAME;Strategy;July 26, 2018;54;PRT;FEMALE
The Game of Life;4.4;18621;63M;$2.99;Everyone;GAME;Board;July 4, 2018;60;ITA;OTHER
Clue;4.6;19922;35M;$1.99;Everyone;GAME;Board;July 30, 2018;98;CZE;MALE
The Room: Old Sins;4.9;21119;48M;$4.99;Everyone;GAME;Puzzle;April 18, 2018;86;ESP;OTHER
The Escapists;4.4;7412;84M;$4.99;Teen;GAME;Strategy;April 26, 2018;77;FRA;MALE
Farming Simulator 18;4.5;18125;15M;$4.99;Everyone;GAME;Simulation;;20;GER;OTHER
RollerCoaster Tycoon® Classic;4.6;10795;69M;$5.99;Everyone;GAME;Simulation;December 21, 2017;75;GER;OTHER
Call of Duty:Black Ops Zombies;4.2;13004;46M;$6.99;Teen;GAME;Action;December 20, 2016;83;ESP;OTHER
Star Wars ™: DIRTY;4.5;38207;15M;$9.99;Teen;GAME;Role Playing;October 19, 2015;51;PRT;FEMALE
Monument Valley 2;4.6;9394;33M;$4.99;Everyone;GAME;Puzzle;November 30, 2017;8;ESP;FEMALE
DRAGON BALL LEGENDS;4.6;337913;48M;0;Teen;GAME;Action;August 3, 2018;59;FRA;MALE
ROBLOX;4.5;4449882;67M;0;Everyone;GAME;Adventure;;6;CZE;OTHER
Candy Crush Saga;4.4;22429716;74M;0;Everyone;GAME;Casual;July 5, 2018;86;GER;FEMALE
Angry Birds 2;4.6;3883589;57M;0;Everyone;GAME;Casual;July 26, 2018;96;GBR;MALE
8 Ball Pool;4.5;14200550;52M;0;Everyone;GAME;Sports;July 31, 2018;92;GBR;MALE
Fallout Shelter;4.6;2719142;25M;0;Teen;GAME;Simulation;June 11, 2018;37;GBR;OTHER
Harry Potter: Hogwarts Mystery;4.4;1107197;Varies with device;0;Teen;GAME;Adventure;August 1, 2018;48;PRT;OTHER
PUBG MOBILE;4.4;3716278;36M;0;Teen;GAME;Action;July 24, 2018;3;USA;OTHER
The Sims™ FreePlay;4.3;931595;31M;0;Teen;GAME;Simulation;July 16, 2018;8;CZE;OTHER
MARVEL Strike Force;4.3;165928;91M;0;Teen;GAME;Role Playing;July 31, 2018;52;ESP;OTHER
Best Fiends - Free Puzzle Game;4.6;1480189;Varies with device;0;Everyone;GAME;Casual;August 2, 2018;69;GBR;FEMALE
MARVEL Contest of Champions;4.3;2468063;92M;0;Teen;GAME;Action;July 30, 2018;39;ESP;OTHER
Jurassic World™ Alive;4.3;309176;70M;0;Everyone;GAME;Simulation;August 2, 2018;88;EST;MALE
Choices: Stories You Play;4.6;807338;93M;0;Teen;GAME;Simulation;July 30, 2018;97;EST;MALE
Solitaire TriPeaks;4.5;446434;52M;0;Everyone;GAME;Card;August 1, 2018;71;GER;OTHER
Merge Dragons!;4.5;214819;91M;0;Everyone;GAME;Puzzle;July 30, 2018;95;ITA;OTHER
The Walking Dead: Road to Survival;4.2;522466;37M;0;Mature;GAME;Role Playing;June 19, 2018;82;RUS;MALE
Hustle Castle: Fantasy Kingdom;4.7;584126;64M;0;Everyone;GAME;Role Playing;July 27, 2018;46;CZE;FEMALE
Might & Magic: Elemental Guardians;4.3;32551;35M;0;Mature;GAME;Role Playing;July 12, 2018;82;EST;MALE
Game of Thrones: Conquest™;4;90218;97M;0;Teen;GAME;Strategy;August 3, 2018;77;RUS;MALE
Love Nikki-Dress UP Queen;4.4;212524;93M;0;Everyone;GAME;Role Playing;July 24, 2018;66;FRA;MALE
Summoners War;4.3;2045554;28M;0;Teen;GAME;Role Playing;July 30, 2018;51;ESP;OTHER
FINAL FANTASY BRAVE EXVIUS;4.6;745684;83M;0;Teen;GAME;Role Playing;July 17, 2018;71;ITA;FEMALE
Idle Heroes;4.7;416540;99M;0;Everyone;GAME;Role Playing;May 30, 2018;86;ESP;FEMALE
Fate/Grand Order (English);4.4;16601;55M;0;Teen;GAME;Role Playing;July 26, 2018;54;GBR;MALE
Honkai Impact 3rd;4.7;59017;82M;0;Teen;GAME;Action;July 3, 2018;56;RUS;FEMALE
Lords Mobile: Battle of the Empires - Strategy RPG;4.4;3057481;14M;0;Teen;GAME;Strategy;July 26, 2018;61;USA;MALE
War and Order;4.3;224514;81M;0;Teen;GAME;Strategy;July 18, 2018;0;ESP;MALE
Dungeon Hunter Champions: Epic Online Action RPG;4.2;26247;Varies with device;0;Teen;GAME;Role Playing;July 26, 2018;22;ESP;FEMALE
Candy Crush Saga;4.4;22430188;74M;0;Everyone;GAME;Casual;July 5, 2018;76;GER;MALE
ROBLOX;4.5;4449910;67M;0;Everyone;GAME;Adventure;;60;GBR;MALE
8 Ball Pool;4.5;14201891;52M;0;Everyone;GAME;Sports;July 31, 2018;31;GBR;MALE
Subway Surfers;4.5;27725352;76M;0;Everyone;GAME;Arcade;July 12, 2018;76;ESP;MALE
Candy Crush Soda Saga;4.4;6199095;67M;0;Everyone;GAME;Casual;July 10, 2018;51;EST;MALE
Zombie Hunter King;4.3;10493;50M;0;Mature;GAME;Action;August 1, 2018;89;CZE;OTHER
Bubble Shooter;4.5;148945;46M;0;Everyone;GAME;Casual;July 17, 2018;72;CZE;FEMALE
Toon Blast;4.7;1351771;Varies with device;0;Everyone;GAME;Puzzle;July 30, 2018;31;USA;MALE
Toy Blast;4.7;1889582;Varies with device;0;Everyone;GAME;Puzzle;July 23, 2018;11;USA;FEMALE
Clash Royale;4.6;23136735;97M;0;Everyone;GAME;Strategy;June 27, 2018;31;GBR;OTHER
Clash of Clans;4.6;44893888;98M;0;Everyone;GAME;Strategy;July 15, 2018;96;RUS;OTHER
Farm Heroes Saga;4.4;7614415;70M;0;Everyone;GAME;Casual;July 26, 2018;39;SGP;MALE
Plants vs. Zombies FREE;4.4;4067651;69M;0;Everyone;GAME;Strategy;July 6, 2018;22;SGP;OTHER
Word Search;4.7;295576;3.9M;0;Everyone;GAME;Word;June 6, 2018;56;CZE;FEMALE
Block Puzzle;4.6;59907;7.8M;0;Everyone;GAME;Puzzle;March 6, 2018;57;EST;OTHER
Super Jim Jump - pixel 3d;4.5;10460;18M;0;Everyone;GAME;Arcade;July 11, 2018;48;SGP;FEMALE
Pou;4.3;10486018;24M;0;Everyone;GAME;Casual;May 25, 2018;34;GBR;OTHER
Temple Run 2;4.3;8119151;62M;0;Everyone;GAME;Action;July 5, 2018;36;PRT;MALE
Flow Free;4.3;1295625;11M;0;Everyone;GAME;Puzzle;April 11, 2018;64;USA;FEMALE
Homescapes;4.6;3093932;Varies with device;0;Everyone;GAME;Casual;July 13, 2018;57;FRA;OTHER
Wordscapes;4.8;230849;87M;0;Everyone;GAME;Word;August 2, 2018;88;PRT;MALE
My Talking Angela;4.5;9883367;99M;0;Everyone;GAME;Casual;July 3, 2018;28;FRA;MALE
slither.io;4.4;5235294;Varies with device;0;Everyone;GAME;Action;November 14, 2017;19;RUS;FEMALE
Cooking Fever;4.5;3198176;82M;0;Everyone;GAME;Arcade;July 12, 2018;47;USA;MALE
Yes day;4.5;10055521;94M;0;Everyone;GAME;Casual;June 28, 2018;24;ESP;OTHER
Gardenscapes;4.6;4129665;Varies with device;0;Everyone;GAME;Casual;July 13, 2018;64;FRA;OTHER
Fishdom;4.6;2158580;Varies with device;0;Everyone;GAME;Puzzle;July 19, 2018;89;GER;OTHER
Galaxy Attack: Alien Shooter;4.6;506593;Varies with device;0;Everyone;GAME;Arcade;August 1, 2018;67;GBR;FEMALE
Score! Hero;4.6;5419676;96M;0;Everyone;GAME;Sports;June 13, 2018;33;USA;MALE
Zombie Catchers;4.7;990723;75M;0;Everyone;GAME;Action;May 24, 2018;89;USA;FEMALE
Magic Tiles 3;4.5;592504;Varies with device;0;Everyone;GAME;Music;August 3, 2018;73;ITA;MALE
Jewels Star: OZ adventure;4.5;21892;14M;0;Everyone;GAME;Puzzle;December 29, 2017;84;FRA;FEMALE
Granny;4.5;1138239;59M;0;Teen;GAME;Arcade;May 29, 2018;70;ESP;MALE
Dream League Soccer 2018;4.6;9883806;74M;0;Everyone;GAME;Sports;July 16, 2018;18;GBR;OTHER
Sweet Fruit Candy;4.5;197540;29M;0;Everyone;GAME;Puzzle;July 16, 2018;44;EST;OTHER
Fruits Bomb;4.4;74695;17M;0;Everyone;GAME;Casual;July 6, 2018;62;USA;MALE
Angry Birds Classic;4.4;5566889;97M;0;Everyone;GAME;Arcade;May 24, 2018;40;ITA;MALE
Talking Tom Gold Run;4.6;2698882;78M;0;Everyone;GAME;Action;July 31, 2018;73;FRA;FEMALE
Bowmasters;4.7;1535973;Varies with device;0;Teen;GAME;Action;July 23, 2018;63;RUS;MALE
My Talking Tom;4.5;14892469;Varies with device;0;Everyone;GAME;Casual;July 19, 2018;77;GER;FEMALE
Hill Climb Racing;4.4;8923818;63M;0;Everyone;GAME;Racing;July 2, 2018;70;GER;FEMALE
Sniper 3D Gun Shooter: Free Shooting Games - FPS;4.6;7674252;Varies with device;0;Mature;GAME;Action;August 2, 2018;95;ITA;OTHER
Pixel Art: Color by Number Game;4.7;1125438;25M;0;Everyone;GAME;Puzzle;July 17, 2018;1;ESP;OTHER
Shoot Bubble - Fruit Splash;4.6;29445;29M;0;Everyone;GAME;Casual;May 11, 2018;24;CZE;FEMALE
Rider;4.5;655145;72M;0;Teen;GAME;Arcade;July 17, 2017;85;CZE;FEMALE
Zombie Tsunami;4.4;4921451;Varies with device;0;Everyone;GAME;Arcade;June 15, 2018;76;PRT;FEMALE
Garena Free Fire;4.5;5476569;53M;0;Teen;GAME;Action;August 3, 2018;33;EST;FEMALE
Doodle Jump;4.3;1083571;Varies with device;0;Everyone;GAME;Arcade;July 20, 2018;90;GBR;MALE
Subway Surfers;4.5;27725352;76M;0;Everyone;GAME;Arcade;July 12, 2018;1;USA;OTHER
Helix Jump;4.2;1500999;33M;0;Everyone;GAME;Action;April 9, 2018;81;RUS;MALE
Crossy Road;4.5;4230886;60M;0;Everyone;GAME;Action;August 1, 2018;79;SGP;MALE
Temple Run 2;4.3;8119154;62M;0;Everyone;GAME;Action;July 5, 2018;77;SGP;OTHER
slither.io;4.4;5235294;Varies with device;0;Everyone;GAME;Action;November 14, 2017;81;USA;OTHER
Bowmasters;4.7;1535973;Varies with device;0;Teen;GAME;Action;July 23, 2018;0;FRA;FEMALE
Talking Tom Gold Run;4.6;2698889;78M;0;Everyone;GAME;Action;July 31, 2018;56;CZE;FEMALE
Zombie Catchers;4.7;990663;75M;0;Everyone;GAME;Action;May 24, 2018;90;EST;MALE
Sniper 3D Gun Shooter: Free Shooting Games - FPS;4.6;7674252;Varies with device;0;Mature;GAME;Action;August 2, 2018;73;RUS;OTHER
Swamp Attack;4.4;2119218;70M;0;Everyone;GAME;Action;June 29, 2018;73;GER;FEMALE
Earn to Die 2;4.6;1327265;99M;0;Teen;GAME;Racing;April 12, 2017;51;GER;MALE
Miraculous Ladybug & Cat Noir - The Official Game;4.5;184210;99M;0;Everyone;GAME;Action;July 30, 2018;71;USA;OTHER
Kick the Buddy;4.3;1003269;Varies with device;0;Teen;GAME;Action;July 5, 2018;62;GER;FEMALE
Hungry Shark World;4.5;1242855;27M;0;Teen;GAME;Action;July 18, 2018;11;GER;OTHER
Dude Perfect 2;4.5;401425;70M;0;Everyone;GAME;Action;April 12, 2017;16;SGP;MALE
Shadow Fight 2;4.6;10979062;88M;0;Everyone;GAME;Action;July 2, 2018;2;SGP;MALE
Alto's Adventure;4.6;515657;63M;0;Everyone;GAME;Action;June 5, 2018;22;USA;FEMALE
DEER HUNTER 2018;4.3;955656;82M;0;Teen;GAME;Action;June 26, 2018;46;CZE;OTHER
DRAGON BALL LEGENDS;4.6;337913;48M;0;Teen;GAME;Action;August 3, 2018;77;GBR;FEMALE
DEAD TARGET: FPS Zombie Apocalypse Survival Games;4.5;1468591;Varies with device;0;Mature;GAME;Action;July 23, 2018;0;GER;OTHER
Cover Fire: offline shooting games for free;4.7;725897;31M;0;Teen;GAME;Action;August 3, 2018;59;CZE;FEMALE
Anger of stick 5 : zombie;4.5;549039;23M;0;Teen;GAME;Action;August 3, 2018;44;ITA;OTHER
CATS: Crash Arena Turbo Stars;4.7;1559650;Varies with device;0;Everyone;GAME;Action;July 9, 2018;80;ESP;MALE
Soul Knight;4.7;292164;59M;0;Everyone;GAME;Action;August 1, 2018;91;ESP;FEMALE
Major Mayhem;4.6;520962;39M;0;Teen;GAME;Action;June 28, 2017;24;GER;FEMALE
DINO HUNTER: DEADLY SHORES;4.4;1381820;54M;0;Teen;GAME;Action;March 14, 2017;30;FRA;FEMALE
Strawberry Shortcake BerryRush;4.3;525517;48M;0;Everyone;GAME;Action;;13;ESP;FEMALE
Extreme Match;4.5;696;Varies with device;0;Everyone;GAME;Action;July 5, 2018;56;RUS;OTHER
Power Rangers Dino Charge;4.3;194969;30M;0;Everyone;GAME;Action;January 29, 2018;48;PRT;FEMALE
Zombie Hunter: Post Apocalypse Survival Games;4.4;327599;66M;0;Teen;GAME;Action;July 28, 2017;24;EST;OTHER
Agar.io;4.2;3816799;32M;0;Everyone;GAME;Action;July 23, 2018;44;USA;OTHER
Zombie Hunter King;4.3;10538;50M;0;Mature;GAME;Action;August 1, 2018;90;GBR;OTHER
Garena Free Fire;4.5;5476569;53M;0;Teen;GAME;Action;August 3, 2018;46;GER;MALE
Battlelands Royale;4.4;105620;61M;0;Everyone;GAME;Action;July 16, 2018;44;FRA;FEMALE
Once Upon a Tower;4.7;37139;49M;0;Everyone;GAME;Action;January 24, 2018;47;GBR;OTHER
TEKKEN™;4.2;147791;38M;0;Teen;GAME;Action;July 26, 2018;47;USA;OTHER
diep.io;4.1;347883;20M;0;Everyone;GAME;Action;March 16, 2018;88;CZE;MALE
Arrow.io;4.5;343263;Varies with device;0;Everyone;GAME;Action;August 6, 2018;33;GBR;OTHER
BEYBLADE BURST app;4.5;216849;Varies with device;0;Everyone;GAME;Action;;42;EST;FEMALE
Dragon Hills;4.5;354373;66M;0;Everyone;GAME;Action;October 12, 2017;89;USA;OTHER
Bus Rush: Subway Edition;4.1;753043;57M;0;Teen;GAME;Action;August 1, 2018;89;PRT;OTHER
DC Super Hero Girls™;4.3;43055;95M;0;Everyone;GAME;Action;;85;PRT;OTHER
Tiny Archers;4.5;80678;Varies with device;0;Mature;GAME;Action;May 25, 2018;71;GER;FEMALE
Metal Soldiers 2;4.4;153381;Varies with device;0;Teen;GAME;Action;June 18, 2018;22;PRT;FEMALE
Runner 3d like;4.5;559;32M;0;Everyone;GAME;Action;August 3, 2018;95;PRT;MALE
War Robots;4.6;3073251;33M;0;Everyone;GAME;Action;July 25, 2018;92;USA;OTHER
Dinosaur Simulator: Dino World;4;26649;66M;0;Teen;GAME;Action;August 5, 2018;38;ITA;FEMALE
GUNSHIP BATTLE: Helicopter 3D;4.3;2151039;75M;0;Teen;GAME;Action;August 1, 2018;53;SGP;OTHER
Quiz: Logo game;4.5;306764;29M;0;Everyone;GAME;Trivia;August 3, 2018;8;SGP;OTHER
Candy Crush Saga;4.4;22430188;74M;0;Everyone;GAME;Casual;July 5, 2018;62;GER;MALE
Plants vs. Zombies FREE;4.4;4067651;69M;0;Everyone;GAME;Strategy;July 6, 2018;40;EST;MALE
Block Puzzle;4.6;59907;7.8M;0;Everyone;GAME;Puzzle;March 6, 2018;97;SGP;OTHER
Helix Jump;4.2;1500622;33M;0;Everyone;GAME;Action;April 9, 2018;58;USA;MALE
8 Ball Pool;4.5;14201604;52M;0;Everyone;GAME;Sports;July 31, 2018;7;USA;FEMALE
Jewels Legend - Match 3 Puzzle;4.6;280098;50M;0;Everyone;GAME;Arcade;July 20, 2018;38;FRA;MALE
Bubble Shooter;4.5;148990;46M;0;Everyone;GAME;Casual;July 17, 2018;74;RUS;OTHER
Solitaire;4.7;154264;12M;0;Everyone;GAME;Card;June 8, 2018;97;PRT;MALE
Bubble Shooter Genies;4.5;26985;41M;0;Everyone;GAME;Casual;June 4, 2018;30;PRT;FEMALE
Blossom Blast Saga;4.5;1125438;63M;0;Everyone;GAME;Casual;July 5, 2018;97;FRA;OTHER
Traffic Racer;4.5;5387781;53M;0;Everyone;GAME;Racing;February 27, 2018;56;FRA;FEMALE
Hill Climb Racing;4.4;8923847;63M;0;Everyone;GAME;Racing;July 2, 2018;45;SGP;MALE
Earn to Die 2;4.6;1327269;99M;0;Teen;GAME;Racing;April 12, 2017;24;ITA;FEMALE
Bubble Shooter 2;4.3;23043;Varies with device;0;Everyone;GAME;Arcade;July 25, 2018;91;PRT;MALE
Candy Bomb;4.4;42145;20M;0;Everyone;GAME;Casual;;33;GBR;OTHER
Flow Free;4.3;1295625;11M;0;Everyone;GAME;Puzzle;April 11, 2018;62;SGP;MALE
Zombie Catchers;4.7;990796;75M;0;Everyone;GAME;Action;May 24, 2018;98;GER;OTHER
Gems or jewels ?;4.7;171448;13M;0;Teen;GAME;Puzzle;August 3, 2018;2;SGP;FEMALE
Angry Birds Rio;4.4;2610680;46M;0;Everyone;GAME;Arcade;July 3, 2018;12;ITA;FEMALE
Candy Crush Jelly Saga;4.3;1300619;78M;0;Everyone;GAME;Puzzle;July 20, 2018;78;ITA;OTHER
Cut the Rope FULL FREE;4.4;2123793;49M;0;Everyone;GAME;Puzzle;July 5, 2018;84;GBR;MALE
Jewels Star: OZ adventure;4.5;21892;14M;0;Everyone;GAME;Puzzle;December 29, 2017;12;GBR;OTHER
Hungry Shark Evolution;4.5;6074627;100M;0;Teen;GAME;Arcade;July 25, 2018;68;USA;MALE
Power Pop Bubbles;4.4;104303;Varies with device;0;Everyone;GAME;Arcade;August 2, 2018;48;PRT;FEMALE
Angry Birds Classic;4.4;5566908;97M;0;Everyone;GAME;Arcade;May 24, 2018;91;ESP;OTHER
Best Fiends - Free Puzzle Game;4.6;1480182;Varies with device;0;Everyone;GAME;Casual;August 2, 2018;5;ESP;FEMALE
Hill Climb Racing 2;4.6;2750645;Varies with device;0;Everyone;GAME;Racing;August 2, 2018;34;CZE;FEMALE
Jewels classic Prince;4.4;47644;15M;0;Everyone;GAME;Puzzle;June 15, 2018;48;GBR;FEMALE
Fruit Block - Puzzle Legend;4.6;125647;33M;0;Everyone;GAME;Casual;July 23, 2018;61;EST;FEMALE
Bubble Shooter Space;4.2;4355;Varies with device;0;Everyone;GAME;Casual;July 17, 2017;83;USA;OTHER
Swamp Attack;4.4;2119235;70M;0;Everyone;GAME;Action;June 29, 2018;36;GER;OTHER
1LINE – One Line with One Touch;4.6;214878;10M;0;Everyone;GAME;Board;August 3, 2018;57;FRA;MALE
Stick War: Legacy;4.6;811040;77M;0;Teen;GAME;Strategy;May 10, 2018;30;USA;OTHER
Bowmasters;4.7;1536349;Varies with device;0;Teen;GAME;Action;July 23, 2018;97;GER;MALE
Magic Tiles 3;4.5;592504;Varies with device;0;Everyone;GAME;Music;August 3, 2018;16;RUS;MALE
Block Puzzle Classic Legend !;4.2;17044;4.9M;0;Everyone;GAME;Puzzle;April 13, 2018;47;CZE;MALE
Marble Woka Woka 2018 - Bubble Shooter Match 3;4.6;155186;Varies with device;0;Everyone;GAME;Puzzle;August 3, 2018;59;SGP;FEMALE
Pixel Art: Color by Number Game;4.7;1125566;25M;0;Everyone;GAME;Puzzle;July 17, 2018;48;EST;OTHER
Score! Hero;4.6;5419676;96M;0;Everyone;GAME;Sports;June 13, 2018;58;USA;FEMALE
Super Jabber Jump 3;4.3;34494;23M;0;Everyone;GAME;Arcade;July 11, 2018;81;GBR;FEMALE
Rush;4.6;260651;51M;0;Everyone;GAME;Arcade;February 14, 2018;24;CZE;FEMALE
Jetpack Joyride;4.4;4638163;96M;0;Everyone;GAME;Arcade;July 19, 2018;61;CZE;OTHER
Zombie Tsunami;4.4;4921409;Varies with device;0;Everyone;GAME;Arcade;June 15, 2018;83;EST;MALE
DEAD TARGET: FPS Zombie Apocalypse Survival Games;4.5;1468638;Varies with device;0;Mature;GAME;Action;July 23, 2018;58;USA;FEMALE
Word Search;4.2;344585;Varies with device;0;Everyone;GAME;Word;July 2, 2018;94;EST;FEMALE
Farm Heroes Saga;4.4;7614407;70M;0;Everyone;GAME;Casual;July 26, 2018;80;SGP;FEMALE
Racing in Car 2;4.3;234110;38M;0;Everyone;GAME;Racing;November 22, 2016;58;SGP;OTHER
Dog Run - Pet Dog Simulator;4.7;48615;24M;0;Everyone;GAME;Simulation;;19;GBR;FEMALE
YouTube Kids;4.5;470694;Varies with device;0;Everyone;FAMILY;Entertainment;;91;ESP;MALE
Candy Bomb;4.4;42145;20M;0;Everyone;FAMILY;Casual;;32;FRA;FEMALE
ROBLOX;4.5;4449910;67M;0;Everyone;FAMILY;Adventure;;5;EST;OTHER
Jewels Crush- Match 3 Puzzle;4.4;14774;19M;0;Everyone;FAMILY;Casual;;89;RUS;MALE
Coloring & Learn;4.4;12753;51M;0;Everyone;FAMILY;Educational;;48;USA;MALE
Mahjong;4.5;33983;22M;0;Everyone;FAMILY;Puzzle;;88;GER;FEMALE
Super ABC! Learning games for kids! Preschool apps;4.6;20267;46M;0;Everyone;FAMILY;Educational;;94;EST;MALE
Toy Pop Cubes;4.5;5761;21M;0;Everyone;FAMILY;Casual;;35;CZE;OTHER
Educational Games 4 Kids;4.3;11618;39M;0;Everyone;FAMILY;Educational;;50;ESP;MALE
Candy Pop Story;4.7;12948;23M;0;Everyone;FAMILY;Casual;;49;RUS;FEMALE
Solitaire;4.4;685;26M;0;Everyone;FAMILY;Card;;90;USA;FEMALE
Princess Coloring Book;4.5;9779;39M;0;Everyone;FAMILY;Education;;92;FRA;FEMALE
